Property ID,Property Name,Address 1,Primary Property Type - Self Selected,Year Built,ENERGY STAR Score,Site EUI (kBtu/ft²),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Latitude,Longitude,Fine_2024-2029,Fine_2030-2034,Fine_2035-2039
1634659,K038 (OECID: 0300060; BBL: 3001910001),450 Pacific Street,K-12 School,1964,58,76.9,600.5,104400.0,40.685264,-73.982639,0.0,98523.9403776,119297.9088144
1634661,K044 (OECID: 0300066; BBL: 3018210001),432 Monroe Street,K-12 School,1950,90,45.4,293.8,98400.0,40.686592,-73.940747,0.0,19915.108300799995,39495.17050559999
1634665,K073 (OECID: 0300090; BBL: 3015280001),251 MacDougal Street,K-12 School,2001,52,78.3,518.3,90000.0,40.680318,-73.910644,0.0,85102.62011999999,103011.2136
1634669,"K091, K891 (OECID: 0300102; BBL: 3047940026)",532 Albany Avenue,K-12 School,1926,50,72.9,434.5,100800.0,40.661886,-73.93994,0.0,56188.00696320001,76245.6316608
1634671,K120 (OECID: 0300129; BBL: 3031370026),18 Beaver Street,K-12 School,1965,72,65,468.8,116400.0,40.700609,-73.93834,0.0,56054.74846560001,79216.5293664
1634673,K147 (OECID: 0300150; BBL: 3030910001),325 Bushwick Avenue,K-12 School,1931,93,44.2,466.9,170400.0,40.705204,-73.939407,0.0,23264.470031999997,57171.40702079999
1634675,K161 (OECID: 0300164; BBL: 3012970026),330 Crown Street,K-12 School,1925,35,93.7,656,93600.0,40.666181,-73.949013,6485.599785600011,119854.1459232,138479.08314240002
1634679,"Q069, Q869 (OECID: 0400061; BBL: 4012880001)",77-02 37th Avenue,K-12 School,1923,19,93.4,722.8,112900.0,40.749266,-73.888817,0.0,126219.05957360004,148684.3951724
1634681,Q099 (OECID: 0400091; BBL: 4033600001),82-37 Kew Gardens Road,K-12 School,1924,3,149.8,855.6,74500.0,40.711419,-73.828628,94530.30482399998,184764.884816,199589.22053
1634683,Q136 (OECID: 0400122; BBL: 4110180021),201-15 115th Avenue,K-12 School,1939,56,67.3,352.9,85300.0,40.698279,-73.752654,0.0,43585.06713,60558.4340616
1634685,K217 (OECID: 0300221; BBL: 3052320001),1100 Newkirk Avenue,K-12 School,1924,26,87.2,756.9,132000.0,40.63398,-73.966558,0.0,123939.922128,150205.85923200002
1634687,K225 (OECID: 0300230; BBL: 3087120056),1075 Ocean View Avenue,K-12 School,1928,56,115.1,864.7,122400.0,40.579737,-73.956329,10317.984134400003,158569.1598528,182924.8469856
1634689,K229 (OECID: 0300234; BBL: 3063910024),1400 Benson Avenue,K-12 School,1931,29,88.4,749.6,121200.0,40.610963,-74.013376,0.0,128439.717168,152556.62305440003
1634692,K232 (OECID: 0300236; BBL: 3046060025),905 Winthrop Street,K-12 School,1931,55,84.2,762.8,146400.0,40.65843,-73.929076,0.0,116912.852784,146044.1648448
1634694,"K235, K835 (OECID: 0300240; BBL: 3048440001)",525 Lenox Road,K-12 School,1929,26,84.8,563.4,104400.0,40.654704,-73.941089,0.0,88581.1399488,109355.10838559998
1634696,K253 (OECID: 0300256; BBL: 3086660610),601 Ocean View Avenue,K-12 School,1937,54,77.5,408.8,84000.0,40.579607,-73.962071,0.0,59343.410447999995,76058.09769599998
1634698,K255 (OECID: 0300258; BBL: 3068210123),1866 East 17th Street,K-12 School,1950,46,91.6,642.9,91200.0,40.604349,-73.955528,7316.397427200004,117778.0577664,135925.43249280003
1634700,K258 (OECID: 0300262; BBL: 3018450001),141 Macon Street,K-12 School,1960,84,61.2,807.5,170400.0,40.681572,-73.945446,0.0,114545.3024064,148452.2393952
1634702,K268 (OECID: 0300269; BBL: 3046230028),133 East 53rd Street,K-12 School,1953,8,111.2,583.5,87600.0,40.657131,-73.928018,0.0,104010.9338928,121441.96487999998
1634704,K902 (OECID: 0300283; BBL: 3009410050),62 Park Place,K-12 School,1900,61,88.7,509.1,92480.0,40.678983,-73.976497,0.0,81154.47823104,99556.5529536
1634706,K293 (OECID: 0300291; BBL: 3004020001),284 Baltic Street,K-12 School,1968,76,68,991.4,189600.0,40.685419,-73.993351,0.0,152352.78043200003,190080.2173632
1634715,"K371, K231 (OECID: 0300319; BBL: 3006960031)",355 37th Street,K-12 School,1966,84,60.9,506.2,106800.0,40.654293,-74.005889,0.0,71816.80730880001,93068.3382384
1634717,"K410, K411 (OECID: 0300335; BBL: 3072540001)",2800 Ocean Parkway,K-12 School,1931,70,68.3,1268.8,298800.0,40.581681,-73.967308,0.0,161416.5133104,220873.043664
1634721,K932 (OECID: 0300384; BBL: 3040130023),619 Belmont Avenue,K-12 School,1906,100,46.8,83.4,24000.0,40.671955,-73.886636,0.0,8004.057983999999,12779.682911999998
1634723,K909 (OECID: 0301382; BBL: 3011410005),561 Grand Avenue,K-12 School,1931,83,45.4,303.4,86330.0,40.678488,-73.962105,0.0,29703.325174520007,46881.64600928
1634725,K897-CLOSED (OECID: 0301430; BBL: 3039660001),625 Liberty Avenue,K-12 School,1954,Not Available,Not Available,0,20780.0,40.675861,-73.88673,0.0,0.0,0.0
1634727,K007 (OECID: 0301678; BBL: 3041060039),858 Jamaica Avenue,K-12 School,1998,36,77.2,607.4,115200.0,40.689697,-73.873109,0.0,93916.90460160002,116839.904256
1634729,K069 (OECID: 0301725; BBL: 3057350032),6302 9th Avenue,K-12 School,2000,7,119.4,868.9,110400.0,40.632379,-74.009223,33151.599571200015,166868.3462976,188836.2209664
1634731,Q011 (OECID: 0400011; BBL: 4012390001),54-25 Skillman Avenue,K-12 School,1990,36,77.6,990.2,192480.0,40.745244,-73.90872,0.0,150309.54217151998,188610.05409407997
1634733,Q050 (OECID: 0400045; BBL: 4100240012),143-26 101st Avenue,K-12 School,1931,4,115.2,927.2,120984.0,40.695238,-73.807364,29629.53377097601,176165.64686832,200239.57213036803
1634735,"Q054, Q864 (OECID: 0400048; BBL: 4092800001)",86-02 127th Street,K-12 School,1922,54,76.7,340.5,69660.0,40.70292,-73.824221,0.0,49611.4284672,63472.67982072
1634737,"Q055, Q865 (OECID: 0400049; BBL: 4094770001)",131-10 97th Avenue,K-12 School,1939,63,59.2,339.5,79177.0,40.694004,-73.816617,0.0,43654.17275802799,59409.158379871995
1634739,Q146 (OECID: 0400132; BBL: 4141680016),98-01 159th Avenue,K-12 School,1963,78,47.1,311.7,98460.0,40.659873,-73.835068,0.0,24676.4607012,44268.46196831999
1634741,Q155 (OECID: 0400142; BBL: 4116730001),130-02 115th Avenue,K-12 School,1930,30,84.3,531.2,83125.0,40.67956,-73.8106,0.0,92669.67716999998,109210.2530925
1634745,Q191 (OECID: 0400169; BBL: 4088010014),85-15 258th Street,K-12 School,1958,91,66.6,448.8,87600.0,40.734318,-73.709137,0.0,67911.33936000001,85342.3703472
1634749,Q201 (OECID: 0400175; BBL: 4067920100),65-11 155th Street,K-12 School,1949,100,9.4,63.5,87725.0,40.736653,-73.813346,0.0,0.0,0.0
1634753,Q451 (OECID: 0400221; BBL: 4004170016),28-04 41st Avenue,K-12 School,1929,93,55.4,41.3,12710.0,40.751331,-73.937434,0.0,3470.39300216,5999.484370279999
1634755,"Q430, Q966, Q434 (OECID: 0400230, 0401889; BBL: 4068820001)",58-20 Utopia Parkway,K-12 School,1960,77,65.5,1821.2,354259.0,40.740724,-73.79283,0.0,276306.4722810081,346798.47692135605
1634757,Q237 (OECID: 0400247; BBL: 4051470001),46-21 Colden Street,K-12 School,1972,96,55.1,734.7,184975.0,40.749545,-73.822073,0.0,86321.98729,123129.1215007
1634759,Q131 (OECID: 0401326; BBL: 4098750001),170-45 84th Avenue,K-12 School,1931,53,70.2,384.6,112000.0,40.716617,-73.794637,0.0,36119.48345600001,58405.73312
1634761,R016 (OECID: 0500033; BBL: 5000180015),80 Monroe Avenue,K-12 School,1965,58,80.9,686.8,110600.0,40.6397,-74.079141,0.0,117945.9896216,139953.66116479997
1634765,R844 (OECID: 0500059; BBL: 5062620012),200 Jefferson Boulevard,K-12 School,1973,45,97.6,131.2,22080.0,40.544575,-74.181735,0.0,21962.22943104,26355.8043648
1634771,"R840-0500098, R089 (replacement)-0500626 (BBL: 5045860001)",15 Fairfield Street,K-12 School,1975,90,46.5,415,116924.0,40.56397,-74.150885,0.0,41323.11264483201,64589.16135656
1634773,R056 (OECID: 0500415; BBL: 5070440001),250 Kramer Avenue,K-12 School,1997,60,69.9,552,114125.0,40.542246,-74.214002,0.0,79712.358297,102421.4497515
1836368,Q266 (OECID: 0401479; BBL: 4078700074),74-10 Commonwealth Boulevard,K-12 School,2003,6,121.6,713.1,81600.0,40.746231,-73.727614,43496.4090048,142330.5261504,158567.65090560002
1836370,Q907 (OECID: 0401576; BBL: 4158190148),98 Beach 28th Street,K-12 School,2007,11,102.7,86.6,13260.0,40.593754,-73.760477,0.0,15282.00382176,17920.53659448
1836372,"Q816, Q438 (OECID: 0401635; BBL: 4162580006)",445 Beach 135th Street,K-12 School,1949,91,33.1,135.2,58300.0,40.577026,-73.854539,0.0,1381.9938044000037,12982.782692000002
1836374,R005 (OECID: 0500031; BBL: 5065660001),348 Deisius Street,K-12 School,1930,55,75.9,216.1,41460.0,40.530169,-74.187635,0.0,33130.1146812,41380.006744319995
1836376,R848 (OECID: 0500065; BBL: 5056050001),25 Augusta Avenue,K-12 School,1926,52,81.6,141,27660.0,40.551882,-74.168869,0.0,21252.919694880005,26756.8274244
1836378,M040 (OECID: 0100056; BBL: 1009250012),319 East 19th Street,K-12 School,1898,78,59.3,480.2,114125.0,40.735038,-73.981731,0.0,60469.949754500005,83179.041209
1836380,M072 (OECID: 0100078; BBL: 1016320011),131 East 104th Street,K-12 School,1924,42,99,529.3,88900.0,40.791179,-73.947776,0.0,88708.20038360001,106397.9110544
1836382,M641 (OECID: 0100090; BBL: 1005810054),16 Clarkson Street,K-12 School,1911,63,96,764.4,133325.0,40.729412,-74.006242,0.0,125157.825147,151687.41654389998
1836384,M129 (OECID: 0100117; BBL: 1019570010),425 West 130th Street,K-12 School,1957,56,78.5,608.2,102125.0,40.814637,-73.951912,0.0,101947.5284005,122268.80739099998
1836386,M435 (OECID: 0100174; BBL: 1017130001),260 Pleasant Avenue,K-12 School,1941,76,66.3,1089.6,275000.0,40.793856,-73.934028,0.0,127618.4778,182339.18009999997
1836388,M234 (OECID: 0101199; BBL: 1001420001),292 Greenwich Street,K-12 School,1988,41,81.6,499.3,84903.0,40.716017,-74.011038,0.0,83057.598314964,99951.96845087998
1836390,M873 (OECID: 0101369; BBL: 1008240015),43 West 22nd Street,K-12 School,1925,67,41.5,222.8,63600.0,40.741497,-73.991512,0.0,21690.4795536,34345.885612800004
1836392,M896 (OECID: 0101380; BBL: 1009960021),123 West 43rd Street,K-12 School,1921,63,60.8,104.1,24210.0,40.755843,-73.984382,0.0,13426.11994464,18243.53159076
1836394,M110 (OECID: 0100101; BBL: 1003310140),285 Delancy Street,K-12 School,2007,81,57.1,217.3,62480.0,40.715915,-73.979893,0.0,20886.008088,33318.55165056
1836396,X012 (OECID: 0200050; BBL: 2039830001),2555 Tratman Avenue,K-12 School,1925,77,79.2,409.1,84100.0,40.840145,-73.844419,0.0,59364.0212292,76098.60691439999
1836398,"X470, X920 (OECID: 0200074; BBL: 2023590240)",701 St. Ann's Avenue,K-12 School,1921,72,70.9,528.8,122925.0,40.81825,-73.91103,0.0,68234.1304458,92694.28437389998
1836402,X088 (OECID: 0200128; BBL: 2028300017),1340 Sheridan Avenue,K-12 School,1924,25,74.5,159.8,27660.0,40.837275,-73.913574,0.0,26291.320799040004,31795.22852856
1836404,X183 (OECID: 0200209; BBL: 2023330070),339 Morris Avenue,K-12 School,1974,84,60.5,916.3,194400.0,40.813641,-73.925313,0.0,129356.5305888,168039.09250559998
1836406,"X430, X431 (OECID: 0200230; BBL: 2032470070)",2780 Reservoir Avenue,K-12 School,1932,49,95,1692.6,289400.0,40.870293,-73.898309,0.0,280614.1493888,338200.22664559993
1836408,X855 (OECID: 0200247; BBL: 2025520070),577 East 139th Street,K-12 School,1972,25,67.5,82.5,14460.0,40.807275,-73.916445,0.0,13465.84619568,16343.160214799998
1836410,X853 (OECID: 0200248; BBL: 2030620006),2120 Quarry Road,K-12 School,1970,9,64.1,106.3,19610.0,40.851045,-73.893292,0.0,16765.590835680003,20667.6743706
1836414,K813 (OECID: 0300037; BBL: 3011600001),355 Park Place,K-12 School,1938,52,109.3,142.9,17340.0,40.676068,-73.965708,6929.139394319996,27931.389287759994,31381.778298239995
1836416,K046 (OECID: 0300067; BBL: 3020450011),100 Clermont Avenue,K-12 School,1960,58,68.8,524,99600.0,40.694633,-73.971165,0.0,80891.3559168,100710.199368
1836420,K279 (OECID: 0300280; BBL: 3082300001),1070 East 104th Street,K-12 School,1959,97,44.3,304,123600.0,40.644203,-73.892264,0.0,7584.221083199997,32178.68946239999
1836423,K289 (OECID: 0300288; BBL: 3012290028),900 St Marks Avenue,K-12 School,1958,80,74.1,638,115200.0,40.674794,-73.942639,0.0,102117.7046016,125040.704256
1836425,K620 (OECID: 0300380; BBL: 3072610201),25 Brighton 4th Road,K-12 School,1957,75,66.7,962,240000.0,40.582585,-73.963477,0.0,114344.5584,162100.80768000003
1836427,K854 (OECID: 0300385; BBL: 3014670027),1784 Park Place,K-12 School,1969,23,56.9,58,12060.0,40.671675,-73.918302,0.0,8334.56146392,10734.312990239998
1836431,K995 (OECID: 0301757; BBL: 3077820034),5613 Flatlands Avenue,K-12 School,1925,96,44.3,97.9,27660.0,40.629877,-73.922006,0.0,9702.118188720002,15206.02591824
1836433,K778 (OECID: 0301851; BBL: 3022070002),250 Hooper Street,K-12 School,1925,98,21.9,57.7,31110.0,40.705898,-73.955611,0.0,0.0,3056.5201679999996
1836435,Q068 (OECID: 0400060; BBL: 4035790001),59-09 St. Felix Avenue,K-12 School,1908,46,66.2,379.6,86500.0,40.696556,-73.897405,0.0,50023.301882,67235.45006
1836438,Q074 (OECID: 0400065; BBL: 4077230001),61-15 Oceania Street,K-12 School,1953,70,67.8,725.4,145325.0,40.745201,-73.767446,0.0,107532.2809993,136449.6848602
1836440,Q849 (OECID: 0400069; BBL: 4035630023; 4035630001),976 Seneca Avenue,K-12 School,1911,34,73.8,808.2,165600.0,40.699516,-73.90214,0.0,117602.3297376,150554.1417408
1836446,Q157 (OECID: 0400144; BBL: 4021260014),63-55 102nd Street,K-12 School,1948,86,56.4,601.5,192175.0,40.732289,-73.853825,0.0,46320.26617880001,84560.08786790002
1836448,Q707 (OECID: 0400310; BBL: 4068090056),75-40 Parsons Boulevard,K-12 School,1971,61,89.5,268.2,49510.0,40.725603,-73.810697,0.0,42280.63555132,52132.35180904
1836450,Q732 (OECID: 0401474; BBL: 4096770007),90-27 Sutphin Boulevard,K-12 School,1925,72,60.9,244.2,54000.0,40.70234,-73.808148,0.0,26503.586640000005,41532.932304
1836456,"R019, R817 (OECID: 0500341; BBL: 5002270024)",780 Post Avenue,K-12 School,1930,35,107.5,494.3,75070.0,40.631211,-74.127065,0.0,87595.73308308,102533.48988912
1836458,R043 (OECID: 0500481; BBL: 5024500320),100 Essex Drive,K-12 School,2008,17,83.3,1247.8,194208.0,40.581315,-74.158589,0.0,218313.32534860796,256957.682265984
1836460,M480 (OECID: 0100171; BBL: 1014420001),317 East 67th Street,K-12 School,1923,74,82,2054.3,361820.0,40.765359,-73.960059,0.0,334257.27459272003,406253.80006976007
1836462,M540 (OECID: 0100177; BBL: 1019570078),443 West 135 Street,K-12 School,1926,51,97.5,1116.9,195600.0,40.818188,-73.950356,0.0,182400.00832800005,221321.3514912
1836464,M451 (OECID: 0101197; BBL: 1007670068),250 West 18th Street,K-12 School,1903,41,54.8,219.6,48953.0,40.741657,-73.999307,0.0,29588.808453188,39329.690415704
1836466,M267 (OECID: 0101607; BBL: 1014180007),213 East 63rd Street,K-12 School,2008,8,130.2,472.7,50060.0,40.763842,-73.964222,36125.06271752001,96757.85566248,106719.01332480002
1836468,X106 (OECID: 0200149; BBL: 2039460007),2120 St. Raymond Avenue,K-12 School,1932,36,93.8,974.8,143722.0,40.837524,-73.8548,1253.3208023439934,175329.75443469602,203928.18634727996
1836472,X817 (OECID: 0200222; BBL: 2029900006),1680 Hoe Avenue,K-12 School,1970,62,51.8,47.5,10860.0,40.835765,-73.887585,0.0,6237.91827528,8398.8885552
1836474,X229 (OECID: 0200253; BBL: 2028820130),275 Harlem River Park Bridge,K-12 School,1977,25,82.5,1232.2,186000.0,40.852536,-73.921467,0.0,219039.24026399996,256050.333456
1836478,X172 (OECID: 0201224; BBL: 2025350010),1399 Ogden Avenue,K-12 School,1997,46,69,219.3,45600.0,40.842325,-73.924251,0.0,31512.835958400003,40586.5233216
1836480,K802 (OECID: 0300011; BBL: 3001540001),131 Livingston Street,Office,1907,90,60.1,587.9,147725.0,40.690743,-73.988605,0.0,51025.562252,92140.5638856
1836482,K045 (OECID: 0300020; BBL: 3034270011),84 Schaefer Street,K-12 School,1965,60,68.6,748.9,141600.0,40.686746,-73.910693,0.0,116057.0693952,144233.2564704
1836484,K356 (OECID: 0300158; BBL: 3035350016),104 Sutter Avenue,K-12 School,2002,44,70.7,915.1,187200.0,40.665965,-73.918107,0.0,133339.1072832,170588.98172159996
1836486,K851 (OECID: 0300162; BBL: 3042170001),2789 Pitkin Avenue,K-12 School,1972,82,57.2,45.9,12804.0,40.675831,-73.869014,0.0,4646.998895088001,7194.794794176
1836488,K486 (OECID: 0300189; BBL: 3057450029),1171 65th Street,K-12 School,1923,47,100.2,585.3,93600.0,40.627784,-74.004485,0.0,100906.54292160003,119531.4801408
1836490,K203 (OECID: 0300206; BBL: 3078490001),5101 Avenue M,K-12 School,1929,67,79.6,522.9,111600.0,40.621436,-73.925989,0.0,73422.9934848,95629.6494
1836492,K249 (OECID: 0300252; BBL: 3050750001),18 Marlborough Road,K-12 School,1951,40,81.2,464.2,92500.0,40.64971,-73.966046,0.0,69109.3141,87515.36851
1836494,K260 (OECID: 0300264; BBL: 3081580035),875 Williams Avenue,K-12 School,1953,41,76.3,496.9,85200.0,40.654031,-73.894854,0.0,82236.8544192,99190.3229136
1836498,K435 (OECID: 0300378; BBL: 3037880001),400 Pennsylvania Avenue,K-12 School,1924,53,86,1422,274800.0,40.667456,-73.894747,0.0,216821.1878976,271502.0933232
1836500,K314 (OECID: 0301257; BBL: 3008620012),330 59th Street,K-12 School,1982,50,88.7,1010.7,176400.0,40.642121,-74.018997,0.0,165416.11390080003,200516.9571216
1836502,K852 (OECID: 0301311; BBL: 3077750001),1087 Ocean Avenue,K-12 School,1925,87,49.7,93.5,31000.0,40.63589,-73.958303,0.0,6526.274628000003,12694.790160000002
1836504,K883 (OECID: 0301522; BBL: 3013820012),281 Albany Avenue,K-12 School,1925,71,61.7,36.4,9260.0,40.670908,-73.939261,0.0,4219.59554064,6062.1908253599995
1836506,K808 (OECID: 0301558; BBL: 3014540054),1665 St. Marks Avenue,K-12 School,1925,99,62.4,71.4,18000.0,40.673138,-73.912024,0.0,6154.53156,11164.313448
1836508,Q056 (OECID: 0400050; BBL: 4092260057),86-10 114th Street,K-12 School,1896,19,104.5,302.8,47155.0,40.69919,-73.835299,0.0,52961.25098152001,62344.35904318
1836510,Q156 (OECID: 0400143; BBL: 4131700012),229-02 137th Avenue,K-12 School,1931,23,85.5,512.5,99090.0,40.673069,-73.743173,0.0,78114.24274536001,97831.60416684
1836512,Q610 (OECID: 0400208; BBL: 4002260001),45-30 36th Street,K-12 School,1958,75,64.2,1561.4,317000.0,40.743509,-73.929076,0.0,228953.36158399997,292031.407508
1836514,Q435 (OECID: 0400226; BBL: 4079300002),230-17 Hillside Avenue,K-12 School,1955,94,47.8,1372.3,371973.0,40.733066,-73.738756,0.0,145411.81311871202,219428.626924668
1836518,Q105 (OECID: 0400889; BBL: 4159740003),420 Beach 51st Street,K-12 School,1958,39,82.4,534.3,103325.0,40.595768,-73.781873,0.0,81424.95958139999,101985.0198183
1836522,Q242 (OECID: 0401439; BBL: 4043710173),29-66 137th Street,K-12 School,2001,54,64,253.9,59592.0,40.771265,-73.831525,0.0,32421.246183456,44279.12287968
1836524,Q270 (OECID: 0401484; BBL: 4129730001),233-15 Merrick Boulevard,K-12 School,2003,36,79.9,601.5,104400.0,40.674831,-73.736713,0.0,98791.9251552,119565.89359199998
1836526,Q183 (OECID: 0401378; BBL: 4161120001),2-45 Beach 79th Street,K-12 School,1961,19,109.9,782.2,100925.0,40.589508,-73.805361,27056.284848999996,149296.8886838,169379.3864279
1836532,"R843, R818 (OECID: 0500056; BBL: 5046300013)",110 Shafter Avenue,K-12 School,1973,32,79.3,96.6,14400.0,40.554532,-74.148018,0.0,17280.513504000002,20145.888460800004
1836534,R600 (OECID: 0500083; BBL: 5000190004),290 St Marks Place,K-12 School,1935,77,60.4,650.2,175202.0,40.642793,-74.07873,0.0,69518.27473375201,104380.73467689598
1836536,R004 (OECID: 0500318; BBL: 5060250030),200 Nedra Lane,K-12 School,1896,93,43.5,540,159775.0,40.552975,-74.194597,0.0,49206.90055050001,80999.6285868
1836538,"R825, R826 (OECID: 0500324; BBL: 5076640001)",6581 Hylan Boulevard,K-12 School,1958,100,23.5,234.3,135825.0,40.509084,-74.22093,0.0,0.0,8623.602595499999
1836540,M064 (OECID: 0100077; BBL: 1003870001),600 East 6th Street,K-12 School,1953,49,82.4,801.3,160975.0,40.724435,-73.981521,0.0,118517.9519252,150549.4612079
1836542,M097 (OECID: 0100092; BBL: 1003250025),525 East Houston Street,K-12 School,1915,65,79.7,406.3,85300.0,40.719029,-73.975891,0.0,57896.2719004,74869.638832
1836544,M169 (OECID: 0100146; BBL: 1015167502),110 East 88th Street,K-12 School,1973,20,77.7,489.4,74480.0,40.781227,-73.955673,0.0,86635.24563456,101455.60166112
1836546,M625 (OECID: 0100186; BBL: 1010590015),439 West 49th Street,K-12 School,1957,58,80.7,1387.9,272912.0,40.76337,-73.9906,0.0,208811.06041254403,263116.283343808
1836548,M844 (OECID: 0100199; BBL: 1009550001),400 1st Avenue,K-12 School,1931,81,73.9,363.5,68480.0,40.737159,-73.978331,0.0,56480.81853184,70107.26832640001
1836552,M004 (OECID: 0101375; BBL: 1021180022),500 West 160th Street,K-12 School,1995,57,55.5,366.8,84100.0,40.834899,-73.941085,0.0,48027.61337679999,64762.199062
1836554,M840-CLOSED (OECID: 0101456; BBL: 1001420025),334 Greenwich Street,K-12 School,1973,31,56.7,89.1,18600.0,40.718219,-74.010519,0.0,12759.767028,16460.8763472
1836558,X061 (OECID: 0200096; BBL: 2029390045),1550 Crotona Park East,K-12 School,1922,30,89.6,506.9,92500.0,40.836575,-73.892817,0.0,80552.92348,98958.97788999998
1836562,"X009, X930 (OECID: 0200158; BBL: 2031500010)",250 East 183rd Street,K-12 School,1938,38,90.9,731.4,132000.0,40.857003,-73.898756,0.0,117105.915696,143371.8528
1836564,X141 (OECID: 0200185; BBL: 2059180376),660 West 237th Street,K-12 School,1957,81,66.1,815.6,204000.0,40.888338,-73.913486,0.0,96630.08107200002,137222.89296
1836567,X827 (OECID: 0201203; BBL: 2032220100),1910 Sedgwick Avenue,K-12 School,1996,76,42.2,177.6,62480.0,40.855936,-73.916358,0.0,10246.413598079998,22678.95716064
1836569,X360 (OECID: 0201269; BBL: 2032530341),2880 Kingsbridge Terrace,K-12 School,1999,31,87.4,393.8,67280.0,40.874411,-73.902573,0.0,65318.57835552,78706.24690367999
1836571,X953 (OECID: 0201294; BBL: 2055310021),3450 East Tremont Avenue,K-12 School,1925,92,40.3,131,38500.0,40.832117,-73.82749,0.0,12092.788862,19753.687184
1836573,X852 (OECID: 0201307; BBL: 2033290124),3617 Bainbridge Avenue,K-12 School,1925,19,90.7,177.2,27600.0,40.885116,-73.877679,0.0,30990.3877536,36482.35642080001
1836575,X839 (OECID: 0201321; BBL: 2042900048),50 Antin Place,K-12 School,2004,38,77.3,345.2,63330.0,40.851646,-73.864742,0.0,54655.075599,67256.75587775999
1836577,K027 (OECID: 0300052; BBL: 3005250001),27 Huntington Street,K-12 School,1890,82,57.8,415.8,110400.0,40.677564,-74.005166,0.0,45437.5364352,67405.411104
1836579,"K075, K875 (OECID: 0300091; BBL: 3033140001)",95 Grove Street,K-12 School,1908,39,77.1,360.6,75600.0,40.693313,-73.920666,0.0,51447.297182400005,66490.5157056
1836581,K096 (OECID: 0300107; BBL: 3065950033),99 Avenue P,K-12 School,1929,45,102.5,919.7,147600.0,40.60754,-73.984661,0.0,158244.68410559997,187614.77741280003
1836583,K127 (OECID: 0300135; BBL: 3059730001),7805 7th Avenue,K-12 School,1900,45,116.7,330.1,42000.0,40.624223,-74.018718,12488.802143999996,63359.30361599999,71716.64723999999
1836585,K197 (OECID: 0300199; BBL: 3067690018),1599 East 22nd Street,K-12 School,1925,69,58.1,432,128400.0,40.612623,-73.951906,0.0,39018.7908576,64568.3842224
1836587,K206 (OECID: 0300209; BBL: 3073810201),2200 Gravesend Neck Road,K-12 School,1925,57,77.8,625,130800.0,40.597369,-73.948946,0.0,89308.05982560001,115335.2156832
1836589,K224 (OECID: 0300229; BBL: 3045300001),757 Wortman Avenue,K-12 School,1930,77,62.8,450.2,121200.0,40.664075,-73.866092,0.0,48200.5181328,72317.4240192
1836591,K242 (OECID: 0300246; BBL: 3081880001),10001 Flatlands Avenue,K-12 School,1959,49,96.1,549.5,96000.0,40.645243,-73.898241,0.0,89877.42336000002,108979.923072
1836593,K254 (OECID: 0300257; BBL: 3074200026),1801 Avenue Y,K-12 School,1938,48,64.3,391.2,117582.0,40.590423,-73.951753,0.0,34551.369109151994,57948.349537655995
1836595,K877 (OECID: 0301404; BBL: 3051030093),35 Snyder Avenue,K-12 School,1875,87,42.2,58.2,21660.0,40.648585,-73.957282,0.0,2649.306597840002,6959.308095360001
1836598,K884 (OECID: 0301508; BBL: 3051030101) old closed,15 Snyder Avenue,K-12 School,1937,Not Available,Not Available,0,52500.0,40.648568,-73.957639,0.0,0.0,0.0
1836600,Q135 (OECID: 0400121; BBL: 4105820016),207-11 89th Avenue,K-12 School,1930,36,83.8,637.5,120125.0,40.720154,-73.757367,0.0,99039.568304,122942.5659905
1836604,Q883 (OECID: 0400308; BBL: 4096790067),90-40 150th Street,K-12 School,1947,73,53.8,81.9,20760.0,40.703479,-73.805086,0.0,9538.92379632,13669.83935904
1836610,Q215 (OECID: 0400890; BBL: 4157720031),535 Briar Place,K-12 School,1953,67,88.2,612.6,92500.0,40.5993,-73.758206,0.0,108880.53085,127286.58526
1836613,"Q106, Q727, Q806 (OECID: 0400933; BBL: 4158610035)",180 Beach 35th Street,K-12 School,1930,41,90.1,168.8,30595.0,40.593782,-73.767199,0.0,26948.77980738,33036.70666872
1836615,Q859 (OECID: 0401233; BBL: 4043700050),30-48 Linden Place,Office,1955,76,59.7,512.2,111725.0,40.770185,-73.832925,0.0,56699.30818369999,87794.7460413
1836617,Q198 (OECID: 0401357; BBL: 4158940011),365 Beach 56th Street,K-12 School,1955,66,75.6,631.7,139325.0,40.593967,-73.786182,0.0,86007.4430265,113730.9406554
1836619,Q650 (OECID: 0401559; BBL: 4093810044),94-06 104th Street,K-12 School,2006,24,78.7,891.2,149900.0,40.689591,-73.840717,0.0,149231.74759880002,179059.50496160003
1836621,Q253 (OECID: 0401541; BBL: 4155410001),1307 Central Avenue,K-12 School,2007,30,81.2,591.2,98366.0,40.60729,-73.7494,0.0,99638.648684472,119211.945420624
1836624,Q744 (OECID: 0401633; BBL: 4016000061),45-10 94th Street,K-12 School,1925,17,101.7,1325.3,183600.0,40.74373,-73.870642,23048.02036799999,245424.7839456,281958.3146448
1836626,R831 (OECID: 0500041; BBL: 5000180006),211 Daniel Low Terrace,K-12 School,1897,14,148.8,350.4,37260.0,40.639087,-74.079922,26503.862042159995,71633.26406231998,79047.42176304
